Date,^KS11,^KQ11,IEF,^GSPC
2024-01-05,2578.080078125,878.3300170898438,86.59294891357422,4697.240234375
2024-01-08,2567.820068359375,879.3400268554688,86.8836441040039,4763.5400390625
2024-01-09,2561.239990234375,884.6400146484375,86.84729766845703,4756.5
2024-01-10,2541.97998046875,875.4600219726562,86.71105194091797,4783.4501953125
2024-01-11,2540.27001953125,882.530029296875,87.17428588867188,4780.240234375
2024-01-12,2525.050048828125,868.0800170898438,87.41048431396484,4783.830078125
2024-01-16,2497.590087890625,854.8300170898438,86.70194244384766,4765.97998046875
2024-01-17,2435.89990234375,833.0499877929688,86.42037963867188,4739.2099609375
2024-01-18,2440.0400390625,840.3300170898438,86.2296142578125,4780.93994140625
2024-01-19,2472.739990234375,842.6699829101562,86.23869323730469,4839.81005859375
2024-01-22,2464.35009765625,839.6900024414062,86.50212860107422,4850.43017578125
2024-01-23,2478.610107421875,840.1099853515625,86.28411102294922,4864.60009765625
2024-01-24,2469.68994140625,836.2100219726562,86.03887176513672,4868.5498046875
2024-01-25,2470.340087890625,823.739990234375,86.41129302978516,4894.16015625
2024-01-26,2478.56005859375,837.239990234375,86.25686645507812,4890.97021484375
2024-01-29,2500.64990234375,819.1400146484375,86.77462768554688,4927.93017578125
2024-01-30,2498.81005859375,818.8599853515625,86.89273071289062,4924.97021484375
2024-01-31,2497.090087890625,799.239990234375,87.619384765625,4845.64990234375
2024-02-01,2542.4599609375,798.72998046875,88.16210174560547,4906.18994140625
2024-02-02,2615.31005859375,814.77001953125,87.0147705078125,4958.60986328125
2024-02-05,2591.31005859375,807.989990234375,86.16792297363281,4942.81005859375
2024-02-06,2576.199951171875,807.030029296875,86.63233184814453,4954.22998046875
2024-02-07,2609.580078125,811.9199829101562,86.4775390625,4995.06005859375
2024-02-08,2620.320068359375,826.5800170898438,86.19525146484375,4997.91015625
2024-02-13,2649.639892578125,845.1500244140625,85.17539978027344,4953.169921875
2024-02-14,2620.419921875,853.2999877929688,85.49411010742188,5000.6201171875
2024-02-15,2613.800048828125,859.2100219726562,85.7308578491211,5029.72998046875
2024-02-16,2648.760009765625,857.5999755859375,85.35752868652344,5005.56982421875
2024-02-20,2657.7900390625,866.1699829101562,85.5031967163086,4975.509765625
2024-02-21,2653.31005859375,864.0700073242188,85.23002624511719,4981.7998046875
2024-02-22,2664.27001953125,870.1099853515625,85.2391357421875,5087.02978515625
2024-02-23,2667.699951171875,868.5700073242188,85.63068389892578,5088.7998046875
2024-02-26,2647.080078125,867.4000244140625,85.5031967163086,5069.52978515625
2024-02-27,2625.050048828125,853.75,85.3119888305664,5078.18017578125
2024-02-28,2652.2900390625,863.3900146484375,85.62156677246094,5069.759765625
2024-02-29,2642.360107421875,862.9600219726562,85.7945785522461,5096.27001953125
2024-03-04,2674.27001953125,872.969970703125,85.99455261230469,5130.9501953125
2024-03-05,2649.39990234375,866.3699951171875,86.5240707397461,5078.64990234375
2024-03-06,2641.489990234375,870.6699829101562,86.73408508300781,5104.759765625
2024-03-07,2647.6201171875,863.3699951171875,86.880126953125,5157.35986328125
2024-03-08,2680.35009765625,873.1799926757812,86.94403839111328,5123.68994140625
2024-03-11,2659.840087890625,875.9299926757812,86.83448028564453,5117.93994140625
2024-03-12,2681.81005859375,889.7100219726562,86.47842407226562,5175.27001953125
2024-03-13,2693.570068359375,889.9299926757812,86.28667449951172,5165.31005859375
2024-03-14,2718.760009765625,887.52001953125,85.64759826660156,5150.47998046875
2024-03-15,2666.840087890625,880.4600219726562,85.50153350830078,5117.08984375
2024-03-18,2685.840087890625,894.47998046875,85.40111541748047,5149.419921875
2024-03-19,2656.169921875,891.9099731445312,85.64759826660156,5178.509765625
2024-03-20,2690.139892578125,891.4500122070312,85.84843444824219,5224.6201171875
2024-03-21,2754.860107421875,904.2899780273438,85.85758972167969,5241.52978515625
2024-03-22,2748.56005859375,903.97998046875,86.27757263183594,5234.18017578125
2024-03-25,2737.570068359375,913.6900024414062,86.0493392944336,5218.18994140625
2024-03-26,2757.090087890625,916.0900268554688,86.17711639404297,5203.580078125
2024-03-27,2755.110107421875,911.25,86.50579833984375,5248.490234375
2024-03-28,2745.820068359375,910.0499877929688,86.42365264892578,5254.35009765625
2024-04-01,2747.860107421875,912.4500122070312,85.64166259765625,5243.77001953125
2024-04-02,2753.159912109375,891.5900268554688,85.45853424072266,5205.81005859375
2024-04-03,2706.969970703125,879.9600219726562,85.55927276611328,5211.490234375
